Repeat,Packet,Received Bytes,Delta Time in ns
3,62,6200,49066667
3,63,6200,49231198
3,64,6200,49379271
3,65,6200,49409896
3,66,6200,49438698
3,67,6200,49467865
3,68,6200,49498437
3,69,6200,55068854
3,70,6200,55105104
3,71,6200,55134948
3,72,6200,55165365
3,73,6200,55491719
3,74,6200,55524010
3,75,6200,55554167
3,76,6200,55584948
3,77,6200,60875260
3,78,6200,61110260
3,79,6200,61147656
3,80,6200,61378125
3,81,6200,61409687
3,82,6200,61440885
3,83,6200,61492969
3,84,6200,61538490
3,85,6200,67399740
3,86,6200,67452656
3,87,6200,67617292
3,88,6200,67661302
3,89,6200,67715781
3,90,6200,67769740
3,91,6200,67813594
3,92,6200,67859635
3,93,6200,67903542
3,94,6200,73101771
3,95,6200,73156354
3,96,6200,73203594
3,97,6200,73513333
3,98,6200,73556927
3,99,6200,73601406
3,100,6200,73644687
3,101,6200,73688594
3,102,6200,78959115
3,103,6200,79196927
3,104,6200,79444583
3,105,6200,79490833
3,106,6200,79537500
3,107,6200,79581615
3,108,6200,79627812
3,109,6200,79671094
3,110,6200,84937760
3,111,6200,85193333
3,112,6200,85239427
3,113,6200,85282135
3,114,6200,85520312
3,115,6200,85565104
3,116,6200,85610312
3,117,6200,85652917
3,118,6200,91017083
3,119,6200,91249740
3,120,6200,91504427
3,121,6200,91551458
3,122,6200,91594740
3,123,6200,91648177
3,124,6200,91691979
3,125,6200,91742448
3,126,6200,97066615
3,127,6200,97312344
3,128,6200,97557500
3,129,6200,97604635
3,130,6200,97648073
3,131,6200,97701979
3,132,6200,97747396
3,133,6200,97792396
3,134,6200,103058750
3,135,6200,103293021
3,136,6200,103535677
3,137,6200,103594792
3,138,6200,103641354
3,139,6200,103691771
3,140,6200,103742187
3,141,6200,103788594
3,142,6200,109282500
3,143,6200,109341719
3,144,6200,109385729
3,145,6200,109565781
3,146,6200,109728177
3,147,6200,109773490
3,148,6200,109818437
3,149,6200,109864948
3,150,6200,109911250
1,1,6200,0
1,2,6200,82917
1,3,6200,351511
1,4,6200,931979
1,5,6200,978229
1,6,6200,1028490
1,7,6200,1079115
1,8,6200,1124584
1,9,6200,1168854
1,10,6200,1385209
1,11,6200,1430573
1,12,6200,1475938
1,13,6200,5596146
1,14,6200,5665782
1,15,6200,5916875
1,16,6200,5960573
1,17,6200,6013490
1,18,6200,6067448
1,19,6200,6110209
1,20,6200,6155157
1,21,6200,11649479
1,22,6200,11702761
1,23,6200,11748438
1,24,6200,11948073
1,25,6200,12125052
1,26,6200,12171875
1,27,6200,12218802
1,28,6200,12264427
1,29,6200,12315677
1,30,6200,17362552
1,31,6200,17622344
1,32,6200,17893854
1,33,6200,17937917
1,34,6200,17991771
1,35,6200,18039427
1,36,6200,18091875
1,37,6200,18134427
1,38,6200,23463073
1,39,6200,23693334
1,40,6200,24127969
1,41,6200,24180521
1,42,6200,24224740
1,43,6200,24277709
1,44,6200,24321719
1,45,6200,24367136
1,46,6200,30085157
1,47,6200,30156198
1,48,6200,30202136
1,49,6200,30247604
1,50,6200,30299844
1,51,6200,30342500
1,52,6200,30397084
1,53,6200,30443125
1,54,6200,30484792
1,55,6200,35418646
1,56,6200,35470782
1,57,6200,36035938
1,58,6200,36082709
1,59,6200,36127292
1,60,6200,36171094
1,61,6200,36217552
1,62,6200,36276719
1,63,6200,41420469
1,64,6200,41484167
1,65,6200,41705729
1,66,6200,43058959
1,67,6200,43106407
1,68,6200,43153282
1,69,6200,43195834
1,70,6200,43240677
1,71,6200,47449167
1,72,6200,47638698
1,73,6200,47693802
1,74,6200,47736407
1,75,6200,48041771
1,76,6200,48086407
1,77,6200,48131198
1,78,6200,48174844
1,79,6200,53483542
1,80,6200,53719167
1,81,6200,53963646
1,82,6200,54023646
1,83,6200,54069063
1,84,6200,54113646
1,85,6200,54159427
1,86,6200,54209740
1,87,6200,59600104
1,88,6200,59656250
1,89,6200,59947604
1,90,6200,59994063
1,92,6200,60039948
1,93,6200,60093542
1,94,6200,60147448
1,91,6200,60191250
1,95,6200,60237813
1,96,6200,65447396
1,97,6200,65633750
1,98,6200,65678698
1,99,6200,65723490
1,100,6200,66014427
1,101,6200,66062604
1,102,6200,66106771
1,103,6200,66158125
1,104,6200,71627813
1,105,6200,71682604
1,106,6200,71926146
1,107,6200,71973334
1,108,6200,72017344
1,109,6200,72061615
1,110,6200,72112865
1,111,6200,72166719
1,112,6200,77425365
1,113,6200,77479636
1,114,6200,77751667
1,115,6200,78003334
1,116,6200,78050000
1,117,6200,78102240
1,118,6200,78146719
1,119,6200,78192344
1,120,6200,83603334
1,121,6200,83661198
1,122,6200,83705938
1,123,6200,84006771
1,124,6200,84062813
1,125,6200,84107240
1,126,6200,84152969
1,127,6200,84196198
1,128,6200,84249323
1,129,6200,89426459
1,130,6200,93853073
1,131,6200,93887865
1,132,6200,93922292
1,133,6200,93955677
1,134,6200,93989479
1,135,6200,94026198
1,136,6200,94061511
1,137,6200,95471302
1,138,6200,95658698
1,139,6200,95691563
1,140,6200,95724532
1,141,6200,95966823
1,142,6200,96000886
1,143,6200,96032240
1,144,6200,96065052
1,145,6200,101494479
1,147,6200,101528438
1,146,6200,101559844
1,148,6200,101591927
1,149,6200,101621407
1,150,6200,101651927
2,1,6200,0
2,2,6200,6561511
2,3,6200,6739896
2,4,6200,6772500
2,5,6200,6802240
2,6,6200,7093125
2,7,6200,7124948
2,8,6200,7156042
2,9,6200,7185313
2,10,6200,12648386
2,12,6200,12877657
2,11,6200,12912084
2,13,6200,12945521
2,14,6200,13282292
2,16,6200,13314948
2,15,6200,13354584
2,17,6200,13386511
2,18,6200,18619428
2,19,6200,18657448
2,20,6200,18920157
2,21,6200,19083750
2,22,6200,19230365
2,23,6200,19262188
2,24,6200,19291823
2,25,6200,19329844
2,26,6200,19363803
2,27,6200,24673125
2,28,6200,24849532
2,29,6200,24880365
2,30,6200,24909584
2,31,6200,25270990
2,32,6200,25305105
2,33,6200,25336250
2,34,6200,25370053
2,35,6200,30670105
2,36,6200,30891511
2,37,6200,30922917
2,38,6200,31160053
2,39,6200,31191303
2,40,6200,31222084
2,41,6200,31252657
2,42,6200,31285834
2,43,6200,36761980
2,44,6200,36943907
2,45,6200,36974948
2,46,6200,37005990
2,48,6200,37400834
2,47,6200,37432292
2,49,6200,37470782
2,50,6200,37501875
2,51,6200,37532084
2,52,6200,42709584
2,53,6200,42745469
2,54,6200,42914063
2,55,6200,42944480
2,57,6200,43338282
2,56,6200,43370834
2,58,6200,43401875
2,59,6200,43431615
2,60,6200,48686823
2,61,6200,48904532
2,62,6200,48935938
2,63,6200,48968334
2,64,6200,49198959
2,65,6200,49229844
2,66,6200,49259063
2,67,6200,49290469
2,68,6200,54936719
2,69,6200,54972865
2,70,6200,55004948
2,71,6200,55034428
2,72,6200,55309115
2,73,6200,55341094
2,74,6200,55370938
2,75,6200,55401355
2,76,6200,55432813
2,77,6200,60725053
2,78,6200,60906250
2,79,6200,60937553
2,80,6200,60967448
2,81,6200,61298386
2,82,6200,61330521
2,83,6200,61360209
2,84,6200,61399480
2,85,6200,66736823
2,86,6200,66956250
2,87,6200,66988490
2,88,6200,67018282
2,89,6200,67047240
2,90,6200,67275573
2,91,6200,67306928
2,92,6200,67336719
2,93,6200,72939375
2,94,6200,72988698
2,95,6200,73018959
2,96,6200,73252136
2,97,6200,73281719
2,98,6200,73310938
2,99,6200,73340105
2,100,6200,73371928
2,101,6200,79016667
2,102,6200,79054271
2,103,6200,79085365
2,104,6200,79115000
2,105,6200,79393542
2,106,6200,79446146
2,107,6200,79490782
2,108,6200,85550417
2,109,6200,85585678
2,110,6200,85616094
2,111,6200,85647032
2,112,6200,85678178
2,113,6200,85708959
2,114,6200,85743386
2,115,6200,85772709
2,116,6200,85804375
2,117,6200,85836094
2,118,6200,90826615
2,119,6200,91067136
2,120,6200,91294375
2,121,6200,91333490
2,122,6200,91363698
2,123,6200,91399584
2,124,6200,91431771
2,125,6200,91460730
2,126,6200,96902709
2,127,6200,96941146
2,128,6200,97149636
2,129,6200,97181563
2,130,6200,97417500
2,131,6200,97448855
2,132,6200,97478959
2,133,6200,97510782
2,134,6200,102953698
2,135,6200,103168490
2,137,6200,103200990
2,136,6200,103472605
2,138,6200,103503907
2,139,6200,103544584
2,140,6200,103574792
2,141,6200,103604532
2,142,6200,103635938
2,143,6200,108820261
2,144,6200,109456823
2,145,6200,109490730
2,146,6200,109531823
2,147,6200,109562657
2,148,6200,109598803
2,149,6200,109629428
2,150,6200,109658803
3,1,6200,0
3,2,6200,6641563
3,3,6200,6817396
3,4,6200,6848646
3,5,6200,6878177
3,6,6200,7233750
3,7,6200,7267865
3,8,6200,7297604
3,9,6200,7327344
3,10,6200,12839063
3,11,6200,12876771
3,12,6200,13108021
3,13,6200,13153750
3,14,6200,13185990
3,15,6200,13217136
3,16,6200,13246250
3,17,6200,13275469
3,18,6200,18714271
3,19,6200,18759688
3,20,6200,18886667
3,21,6200,18956146
3,22,6200,19024636
3,23,6200,19147709
3,24,6200,19214636
3,25,6200,19290365
3,26,6200,24913594
3,27,6200,24949948
3,28,6200,24979740
3,29,6200,25009479
3,30,6200,25245469
3,31,6200,25275677
3,32,6200,25305573
3,34,6200,25335104
3,33,6200,31247500
3,35,6200,31283490
3,36,6200,31313021
3,37,6200,31343542
3,38,6200,31372969
3,39,6200,31403854
3,40,6200,31433802
3,41,6200,31462917
3,42,6200,36955417
3,43,6200,36991094
3,44,6200,37160677
3,45,6200,37313750
3,46,6200,37344740
3,47,6200,37373750
3,48,6200,37414063
3,49,6200,37444479
3,50,6200,37475521
3,51,6200,42804896
3,52,6200,42841094
3,53,6200,43050834
3,54,6200,43080834
3,55,6200,43309479
3,56,6200,43340261
3,57,6200,43369948
3,58,6200,43398646
3,59,6200,48801406
3,60,6200,49045938
3,61,6200,49079375
3,62,6200,49246146
3,63,6200,49345209
3,64,6200,49375313
3,65,6200,49404584
3,66,6200,49434167
3,67,6200,55033281
3,68,6200,55068281
3,69,6200,55102761
3,70,6200,55368750
3,71,6200,55399115
3,72,6200,55429531
3,73,6200,55458281
3,74,6200,55487761
3,75,6200,55528021
3,76,6200,61451563
3,77,6200,61485990
3,78,6200,61516250
3,79,6200,61547813
3,80,6200,61578021
3,81,6200,61607917
3,82,6200,61639323
3,83,6200,61690625
3,84,6200,66870104
3,85,6200,67099063
3,86,6200,67144323
3,87,6200,67397188
3,88,6200,67442136
3,89,6200,67488177
3,90,6200,67540573
3,91,6200,67586823
3,92,6200,72926615
3,93,6200,73161198
3,94,6200,73417448
3,95,6200,73462500
3,96,6200,73505469
3,97,6200,73555938
3,98,6200,73600469
3,99,6200,73647084
3,100,6200,78935781
3,101,6200,79177709
3,102,6200,79223073
3,103,6200,79524271
3,104,6200,79582813
3,105,6200,79628802
3,106,6200,79683490
3,107,6200,79727917
3,108,6200,79836719
3,115,6200,84924948
3,109,6200,85167031
3,110,6200,85221511
3,111,6200,85616042
3,112,6200,85662500
3,113,6200,85706719
3,114,6200,85754219
3,116,6200,85799792
3,117,6200,90999427
3,118,6200,91248281
3,119,6200,91520834
3,121,6200,91564792
3,124,6200,91609167
3,120,6200,91653021
3,122,6200,91696771
3,123,6200,91750521
3,125,6200,97183438
3,126,6200,97237344
3,127,6200,97284063
3,128,6200,97542604
3,133,6200,97586354
3,129,6200,97631459
3,130,6200,97675469
3,131,6200,97726615
3,132,6200,103320677
3,134,6200,103572188
3,135,6200,103615834
3,136,6200,103663229
3,137,6200,103706042
3,138,6200,103751250
3,139,6200,103801563
3,141,6200,103851719
3,142,6200,103894844
3,143,6200,109039948
3,140,6200,109278073
3,144,6200,109321511
3,145,6200,109575000
3,146,6200,109620521
3,147,6200,109665052
3,148,6200,109708802
3,149,6200,110168125
3,150,6200,114262709
1,1,6200,0
1,2,6200,6667396
1,3,6200,6943125
1,4,6200,7240781
1,5,6200,7287188
1,6,6200,7337552
1,7,6200,7391198
1,8,6200,7436302
1,9,6200,7498594
1,10,6200,12859375
1,11,6200,13390521
1,12,6200,13436719
1,13,6200,13482656
1,14,6200,13527240
1,15,6200,13579531
1,16,6200,13624792
1,17,6200,13669792
1,18,6200,13724219
1,19,6200,18746146
1,20,6200,18802083
1,21,6200,18847656
1,22,6200,18903177
1,23,6200,18948125
1,24,6200,24752865
1,25,6200,24990625
1,26,6200,25171198
1,27,6200,25331094
1,28,6200,25376510
1,29,6200,25421615
1,30,6200,25475677
1,31,6200,25519792
1,32,6200,25577083
1,33,6200,30775104
1,34,6200,30990104
1,35,6200,31036406
1,36,6200,31325521
1,37,6200,31373438
1,38,6200,31417865
1,39,6200,31470000
1,40,6200,31530729
1,41,6200,36771510
1,42,6200,37001667
1,43,6200,37241615
1,44,6200,37289583
1,45,6200,37334167
1,46,6200,37387396
1,47,6200,37431042
1,48,6200,37488125
1,49,6200,42832813
1,50,6200,43068646
1,51,6200,43114323
1,52,6200,43408594
1,53,6200,43461406
1,54,6200,43506250
1,55,6200,43567552
1,56,6200,43611875
1,57,6200,43668125
1,58,6200,48857240
1,59,6200,49049948
1,60,6200,49094063
1,61,6200,49382188
1,62,6200,49428958
1,63,6200,49473438
1,64,6200,49517865
1,65,6200,49564323
1,66,6200,54886406
1,67,6200,55113542
1,68,6200,55158281
1,69,6200,55407135
1,70,6200,55451406
1,71,6200,55497813
1,72,6200,55542708
1,73,6200,55605365
1,74,6200,60880156
1,75,6200,61110625
1,76,6200,61152396
1,77,6200,61405990
1,78,6200,61450469
1,79,6200,61490365
1,80,6200,61533698
1,81,6200,61575208
1,82,6200,67077500
1,83,6200,67126146
1,84,6200,67574948
1,85,6200,67619427
1,86,6200,67660573
1,87,6200,67752917
1,88,6200,67793594
1,89,6200,67838958
1,90,6200,67879948
1,91,6200,72925313
1,92,6200,73153177
1,93,6200,73389844
1,94,6200,73429688
1,95,6200,73468177
1,96,6200,73513542
1,97,6200,73552604
1,98,6200,73593177
1,99,6200,78950521
1,100,6200,79172708
1,101,6200,79400052
1,102,6200,79441042
1,103,6200,79486406
1,104,6200,79528750
1,105,6200,79567813
1,106,6200,79633594
1,107,6200,85189010
1,108,6200,85235833
1,109,6200,85277292
1,110,6200,85567865
1,111,6200,85607552
1,112,6200,85647500
1,113,6200,85685521
1,114,6200,85725365
1,115,6200,91520313
1,116,6200,91638281
1,117,6200,91686875
1,118,6200,91726406
1,119,6200,91764167
1,120,6200,91801406
1,121,6200,91841875
1,122,6200,91895938
1,123,6200,97280938
1,124,6200,97579219
1,125,6200,97620573
1,126,6200,97661458
1,127,6200,97812135
1,128,6200,97853229
1,129,6200,97893750
1,130,6200,100847188
1,131,6200,100882135
1,132,6200,103118177
1,133,6200,103153542
1,134,6200,103323854
1,135,6200,103354323
1,136,6200,103722500
1,137,6200,103754792
1,138,6200,103784479
1,139,6200,103827031
1,140,6200,109313854
1,141,6200,109349896
1,142,6200,109583125
1,143,6200,109614948
1,144,6200,109655677
1,145,6200,109686302
1,146,6200,109716094
1,147,6200,109746198
1,148,6200,114817240
1,149,6200,114855521
1,150,6200,114886771
2,1,6200,0
2,2,6200,6522291
2,3,6200,6709896
2,4,6200,6742135
2,5,6200,6772135
2,6,6200,7118594
2,7,6200,7152656
2,8,6200,7182239
2,9,6200,7212552
2,10,6200,12626875
2,11,6200,12799687
2,12,6200,12830833
2,13,6200,12861354
2,14,6200,13204219
2,15,6200,13235208
2,16,6200,13265625
2,17,6200,13295052
2,18,6200,18628177
2,19,6200,18848489
2,20,6200,18879323
2,21,6200,19046146
2,22,6200,19190260
2,23,6200,19219948
2,24,6200,19249427
2,25,6200,19278229
2,26,6200,19309948
2,27,6200,24613698
2,28,6200,24648802
2,29,6200,24820416
2,30,6200,24850521
2,31,6200,25241666
2,32,6200,25274219
2,33,6200,25306146
2,34,6200,25336458
2,35,6200,30650104
2,36,6200,30685156
2,37,6200,30889219
2,38,6200,30919844
2,39,6200,30951510
2,40,6200,31236458
2,41,6200,31268802
2,42,6200,31300364
2,43,6200,36670416
2,44,6200,36880677
2,45,6200,36910989
2,46,6200,36940416
2,47,6200,37176198
2,48,6200,37206666
2,49,6200,37235989
2,50,6200,37267344
2,51,6200,42648177
2,52,6200,42838073
2,53,6200,42869791
2,54,6200,42900260
2,55,6200,43182344
2,56,6200,43215937
2,57,6200,43245781
2,58,6200,43279010
2,59,6200,43310729
2,60,6200,48640781
2,61,6200,48853229
2,62,6200,48883802
2,63,6200,49111510
2,64,6200,49145677
2,65,6200,49176354
2,66,6200,49207760
2,67,6200,49238177
2,68,6200,54676719
2,69,6200,54898906
2,70,6200,54930729
2,71,6200,55178906
2,72,6200,55214271
2,73,6200,55246250
2,74,6200,55287031
2,75,6200,55323958
2,76,6200,60869062
2,77,6200,60905208
2,78,6200,60935989
2,79,6200,60967239
2,80,6200,61256875
2,81,6200,61292708
2,82,6200,61322291
2,83,6200,61351354
2,84,6200,61389166
2,85,6200,66745260
2,86,6200,66781979
2,87,6200,66988489
2,89,6200,67019427
2,88,6200,67247343
2,90,6200,67280937
2,91,6200,67310468
2,92,6200,67339323
2,93,6200,72787604
2,94,6200,73006614
2,95,6200,73484531
2,96,6200,73519583
2,97,6200,73549375
2,98,6200,73580052
2,99,6200,73611146
2,100,6200,73641979
2,101,6200,78930104
2,102,6200,78966093
2,103,6200,78996614
2,104,6200,79026979
2,105,6200,79307083
2,106,6200,79358489
2,107,6200,79405208
2,108,6200,85636771
2,109,6200,85674218
2,110,6200,85703906
2,111,6200,85735208
2,112,6200,85765573
2,113,6200,85795833
2,114,6200,85838229
2,115,6200,85868854
2,116,6200,85899427
2,117,6200,85929896
2,118,6200,91020885
2,119,6200,91067239
2,120,6200,91302291
2,121,6200,91337031
2,122,6200,91369791
2,123,6200,91402864
2,124,6200,91440156
2,125,6200,91470468
2,126,6200,96880729
2,127,6200,97093073
2,128,6200,97124531
2,129,6200,97154427
2,130,6200,97393489
2,131,6200,97423541
2,132,6200,97452604
2,133,6200,97483333
2,134,6200,103504635
2,135,6200,103545156
2,136,6200,103578906
2,137,6200,103611302
2,138,6200,103644791
2,139,6200,103676823
2,140,6200,103708489
2,141,6200,103737812
2,142,6200,103767239
2,143,6200,108870312
2,144,6200,109047135
2,145,6200,109080833
2,146,6200,109110625
2,147,6200,109495937
2,148,6200,109527968
2,149,6200,109557448
2,150,6200,109586302
3,1,6200,0
3,2,6200,232657
3,3,6200,392657
3,4,6200,426198
3,5,6200,455990
3,6,6200,485782
3,7,6200,517084
3,8,6200,6190209
3,9,6200,6405886
3,10,6200,6437188
3,11,6200,6608334
3,12,6200,6639532
3,13,6200,6668698
3,14,6200,6828907
3,15,6200,6870157
3,16,6200,6902761
3,17,6200,12089011
3,18,6200,12308959
3,19,6200,12342292
3,20,6200,12623802
3,21,6200,12656511
3,22,6200,12686927
3,23,6200,12716198
3,24,6200,18269115
3,25,6200,18491771
3,26,6200,18525052
3,27,6200,18691927
3,28,6200,18722969
3,29,6200,18753438
3,30,6200,18782865
3,31,6200,19002761
3,32,6200,19043282
3,33,6200,19074480
3,34,6200,24171459
3,35,6200,24206771
3,36,6200,24436250
3,37,6200,24466250
3,38,6200,24699480
3,39,6200,24730730
3,40,6200,24760469
3,41,6200,24791980
3,42,6200,30257084
3,44,6200,30432292
3,43,6200,30465313
3,45,6200,30496667
3,46,6200,30868542
3,47,6200,30901146
3,48,6200,30930573
3,49,6200,30959948
3,50,6200,36467344
3,51,6200,36503750
3,52,6200,36732344
3,53,6200,36764532
3,54,6200,36794063
3,55,6200,36823282
3,56,6200,36853438
3,57,6200,36882969
3,58,6200,42427709
3,59,6200,42463021
3,60,6200,42493021
3,61,6200,42522136
3,62,6200,42795938
3,63,6200,42827709
3,64,6200,42857188
3,65,6200,42889948
3,66,6200,42921250
3,67,6200,48475052
3,68,6200,48514323
3,69,6200,48545469
3,70,6200,48818125
3,71,6200,48848802
3,72,6200,48878125
3,73,6200,48920313
3,74,6200,48951771
3,75,6200,54304792
3,76,6200,54341979
3,77,6200,54593959
3,78,6200,54627136
3,79,6200,54867917
3,80,6200,54899063
3,81,6200,54928386
3,82,6200,54957188
3,83,6200,60526198
3,84,6200,60576927
3,85,6200,60851407
3,86,6200,60892865
3,87,6200,60933750
3,88,6200,60972344
3,89,6200,61013125
3,90,6200,61070573
3,91,6200,61110104
3,92,6200,66423698
3,93,6200,66475052
3,94,6200,66806823
3,95,6200,66850729
3,96,6200,67158073
3,97,6200,67199167
3,98,6200,67240000
3,99,6200,67285313
3,100,6200,72377813
3,101,6200,72611875
3,102,6200,72653802
3,103,6200,72893334
3,104,6200,72932917
3,105,6200,72972032
3,106,6200,73011250
3,107,6200,73050000
3,108,6200,78623646
3,109,6200,78677448
3,110,6200,78978177
3,111,6200,79022344
3,112,6200,79065573
3,113,6200,79105313
3,114,6200,79151927
3,115,6200,79204375
3,116,6200,79248386
3,117,6200,84433490
3,118,6200,84498334
3,119,6200,84880990
3,120,6200,85139740
3,121,6200,85185782
3,122,6200,85237188
3,123,6200,85281407
3,124,6200,85328959
3,125,6200,90489584
3,126,6200,90724948
3,127,6200,90771927
3,128,6200,90819740
3,129,6200,91071719
3,130,6200,91116250
3,131,6200,91170990
3,132,6200,91231719
3,133,6200,96675209
3,134,6200,96733229
3,135,6200,96779532
3,136,6200,97074115
3,137,6200,97121459
3,138,6200,97164532
3,139,6200,97211511
3,140,6200,97261146
3,141,6200,97305990
3,142,6200,102550886
3,143,6200,102781667
3,144,6200,102829427
3,145,6200,103080104
3,146,6200,103127136
3,147,6200,103185313
3,148,6200,103225469
3,149,6200,103272969
3,150,6200,107798750
1,1,6200,0
1,2,6200,87448
1,3,6200,6256094
1,4,6200,6367864
1,5,6200,6414219
1,6,6200,6464114
1,7,6200,6511250
1,8,6200,6709739
1,9,6200,6762708
1,10,6200,6961771
1,11,6200,7005833
1,12,6200,12247135
1,13,6200,12312396
1,14,6200,12449896
1,15,6200,12528854
1,16,6200,12706927
1,17,6200,12763489
1,18,6200,12818698
1,19,6200,12899687
1,20,6200,18233229
1,21,6200,18286719
1,22,6200,18464427
1,23,6200,18519010
1,24,6200,18599062
1,25,6200,18745833
1,26,6200,18824687
1,27,6200,18901198
1,28,6200,24515625
1,29,6200,24575677
1,30,6200,24622031
1,31,6200,24928385
1,32,6200,24975052
1,33,6200,25021719
1,34,6200,25076562
1,35,6200,25119479
1,36,6200,25172031
1,37,6200,30612864
1,38,6200,30670729
1,39,6200,30919375
1,40,6200,30963594
1,41,6200,31011146
1,42,6200,31055625
1,43,6200,31107969
1,44,6200,31151823
1,45,6200,36319739
1,46,6200,36375260
1,47,6200,36601719
1,48,6200,36645781
1,49,6200,36888229
1,50,6200,36938958
1,51,6200,36984427
1,52,6200,37029114
1,53,6200,42552916
1,54,6200,42611666
1,55,6200,42795781
1,56,6200,42961562
1,57,6200,43019531
1,58,6200,43063750
1,59,6200,43108750
1,60,6200,43162448
1,61,6200,43206041
1,62,6200,48342656
1,63,6200,48570989
1,64,6200,48620833
1,65,6200,48867812
1,66,6200,49765885
1,67,6200,49869166
1,68,6200,49910729
1,69,6200,50160312
1,70,6200,54353177
1,71,6200,54580833
1,72,6200,54621510
1,73,6200,54879635
1,74,6200,54919791
1,75,6200,54961875
1,76,6200,55001614
1,77,6200,55043281
1,78,6200,60609896
1,79,6200,60666666
1,80,6200,61149739
1,81,6200,61191614
1,82,6200,61232344
1,83,6200,61276146
1,84,6200,61314479
1,85,6200,61354791
1,86,6200,61398177
1,87,6200,66375364
1,89,6200,66601927
1,88,6200,66845469
1,90,6200,66886614
1,91,6200,66925416
1,92,6200,66980885
1,93,6200,67029479
1,95,6200,67069323
1,94,6200,72341510
1,96,6200,72386094
1,97,6200,72629687
1,98,6200,72866510
1,99,6200,72917187
1,100,6200,72964062
1,101,6200,73003021
1,102,6200,73043489
1,103,6200,78489687
1,104,6200,78551562
1,105,6200,78728541
1,106,6200,78879687
1,107,6200,78940312
1,108,6200,78979948
1,109,6200,79018385
1,110,6200,79057083
1,111,6200,79095104
1,112,6200,84341562
1,113,6200,84530156
1,114,6200,84576719
1,115,6200,84616823
1,116,6200,84900989
1,117,6200,84940625
1,118,6200,84980000
1,119,6200,85018021
1,120,6200,90450104
1,121,6200,90679687
1,122,6200,90966771
1,123,6200,91010416
1,124,6200,91052969
1,125,6200,91092344
1,126,6200,91137239
1,127,6200,91176771
1,128,6200,96306719
1,129,6200,96533281
1,130,6200,99857656
1,131,6200,100102396
1,132,6200,100141510
1,133,6200,100174843
1,134,6200,100209218
1,135,6200,100242552
1,136,6200,102353906
1,137,6200,102594583
1,138,6200,102629791
1,139,6200,102662604
1,140,6200,102913958
1,141,6200,102949010
1,142,6200,102982656
1,143,6200,103012604
1,144,6200,108358281
1,145,6200,108511875
1,146,6200,108542604
1,147,6200,108573437
1,148,6200,108603958
1,149,6200,108634635
1,150,6200,108677135
2,1,6200,0
2,2,6200,193385
2,3,6200,225364
2,4,6200,258698
2,5,6200,523698
2,6,6200,688125
2,7,6200,718594
2,8,6200,748229
2,9,6200,777448
2,10,6200,6285104
2,11,6200,6322969
2,12,6200,6353854
2,13,6200,6383698
2,14,6200,6414010
2,15,6200,6444375
2,16,6200,6473802
2,17,6200,6502812
2,18,6200,6532031
2,19,6200,11707864
2,20,6200,11896979
2,21,6200,11931250
2,22,6200,11964219
2,23,6200,12339948
2,24,6200,12372239
2,25,6200,12403594
2,26,6200,12432656
2,27,6200,17707292
2,28,6200,17922604
2,29,6200,17954323
2,30,6200,18195417
2,31,6200,18229948
2,32,6200,18259948
2,33,6200,18289375
2,34,6200,18319479
2,35,6200,23933958
2,36,6200,23971406
2,37,6200,24004427
2,38,6200,24036458
2,39,6200,24330364
2,40,6200,24366146
2,41,6200,24399114
2,42,6200,24430521
2,43,6200,24462135
2,44,6200,29773125
2,45,6200,29942812
2,46,6200,29974479
2,47,6200,30004062
2,48,6200,30341406
2,49,6200,30373333
2,50,6200,30402760
2,51,6200,30432448
2,52,6200,35757760
2,53,6200,35976562
2,54,6200,36009323
2,55,6200,36239479
2,56,6200,36282604
2,57,6200,36312604
2,58,6200,36343750
2,59,6200,36375417
2,60,6200,41981614
2,61,6200,42019583
2,62,6200,42297031
2,63,6200,42330364
2,64,6200,42360417
2,65,6200,42389844
2,66,6200,42419219
2,67,6200,42450052
2,68,6200,42482187
2,69,6200,47822864
2,70,6200,47995937
2,71,6200,48027760
2,72,6200,48058437
2,73,6200,48410677
2,74,6200,48442760
2,75,6200,48472604
2,76,6200,48501719
2,77,6200,53790469
2,78,6200,54001927
2,79,6200,54033750
2,80,6200,54067656
2,81,6200,54303021
2,82,6200,54333333
2,83,6200,54362708
2,84,6200,54391510
2,85,6200,59955104
2,86,6200,59991146
2,87,6200,60021198
2,88,6200,60050364
2,89,6200,60296250
2,90,6200,60327812
2,91,6200,60357500
2,92,6200,60386406
2,93,6200,65999323
2,94,6200,66035885
2,95,6200,66065989
2,96,6200,66229687
2,97,6200,66261562
2,98,6200,66411354
2,99,6200,66443802
2,100,6200,66473021
2,101,6200,66503437
2,102,6200,72377187
2,103,6200,72414219
2,104,6200,72444687
2,105,6200,72475677
2,106,6200,72522812
2,107,6200,72564114
2,108,6200,77321979
2,109,6200,77357760
2,110,6200,78064948
2,111,6200,78097396
2,112,6200,78126875
2,113,6200,78360417
2,114,6200,78391562
2,115,6200,78420781
2,116,6200,78460260
2,117,6200,78491354
2,118,6200,84564062
2,119,6200,84600052
2,120,6200,84631406
2,121,6200,84662812
2,122,6200,84694531
2,123,6200,84725469
2,124,6200,84756042
2,125,6200,84785260
2,126,6200,89822344
2,127,6200,89870208
2,128,6200,89945833
2,129,6200,90016042
2,130,6200,90125104
2,131,6200,90475417
2,132,6200,90512812
2,133,6200,90545417
2,134,6200,90577292
